nct_id,classification,status
NCT00814138,0,processed
NCT03124459,1,processed
NCT00258427,1,processed
NCT03766373,1,processed
NCT00149799,1,processed
NCT00002850,0,processed
NCT03346902,1,processed
NCT04909801,0,processed
NCT00748982,1,processed
NCT02575339,1,processed
NCT03901352,1,processed
NCT02398656,1,processed
NCT04201821,1,processed
NCT05513625,1,processed
NCT04316585,1,processed
NCT00851877,1,processed
NCT05061446,1,processed
NCT00882440,1,processed
NCT03233633,1,processed
NCT03852901,1,processed
NCT04965389,1,processed
NCT03009045,1,processed
NCT00957268,1,processed
NCT01880086,1,processed
NCT00655928,0,processed
NCT01887743,1,processed
NCT00381693,0,processed
NCT00753272,1,processed
NCT04463251,1,processed
NCT04435431,1,processed
NCT01475214,1,processed
NCT01880593,1,processed
NCT01918397,1,processed
NCT00007644,1,processed
NCT03496467,1,processed
NCT03860935,1,processed
NCT02152761,1,processed
NCT03487276,1,processed
NCT01949662,1,processed
NCT01266161,1,processed
NCT02959138,1,processed
NCT03060473,1,processed
NCT00834561,0,processed
NCT04059484,0,processed
NCT03043313,1,processed
NCT03703336,1,processed
NCT03168321,1,processed
NCT03262779,1,processed
NCT00825370,1,processed
NCT04999111,1,processed
NCT03352557,0,processed
NCT00069108,1,processed
NCT02395822,1,processed
NCT02394730,1,processed
NCT01931150,1,processed
NCT02560584,1,processed
NCT04428203,1,processed
NCT01737931,1,processed
NCT01773395,0,processed
NCT01320033,0,processed
NCT03801525,0,processed
NCT00722761,1,processed
NCT01976988,0,processed
NCT00193063,1,processed
NCT04221828,0,processed
NCT03529110,1,processed
NCT00422734,1,processed
NCT02915705,1,processed
NCT03478787,1,processed
NCT04105972,1,processed
NCT04506463,0,processed
NCT00094094,1,processed
NCT04199104,0,processed
NCT04052698,1,processed
NCT00479336,0,processed
NCT02684396,1,processed
NCT05091307,1,processed
NCT00997035,0,processed
NCT01399658,1,processed
NCT01805297,1,processed
NCT00591630,1,processed
NCT00935012,1,processed
NCT02341807,1,processed
NCT02377466,1,processed
NCT01141569,1,processed
NCT00853372,1,processed
NCT04617509,1,processed
NCT00724932,1,processed
NCT01460368,1,processed
NCT03858634,0,processed
NCT03565900,1,processed
NCT02553460,1,processed
NCT00805142,1,processed
NCT01243151,1,processed
NCT00389974,1,processed
NCT03421496,0,processed
NCT02348775,1,processed
NCT01028378,1,processed
NCT03292653,0,processed
NCT05993299,1,processed
NCT00631852,1,processed
NCT03861559,1,processed
NCT04834375,1,processed
NCT02328027,1,processed
NCT03930264,0,processed
NCT00974363,1,processed
NCT02283840,1,processed
NCT04707391,0,processed
NCT05059301,1,processed
NCT01437319,1,processed
NCT03150173,0,processed
NCT03055013,0,processed
NCT00980174,1,processed
NCT05456360,1,processed
NCT00126555,1,processed
NCT02158442,1,processed
NCT00813995,0,processed
NCT02771626,0,processed
NCT02176005,1,processed
NCT03704298,1,processed
NCT05600322,1,processed
NCT01000311,1,processed
NCT00823836,0,processed
NCT01092780,1,processed
NCT04213261,1,processed
NCT01654445,1,processed
NCT00686231,1,processed
NCT02921061,1,processed
NCT03373461,1,processed
NCT03418714,1,processed
NCT02287415,1,processed
NCT01822275,1,processed
NCT04072445,1,processed
NCT02806973,1,processed
NCT01198145,0,processed
NCT04236986,1,processed
NCT00535002,1,processed
NCT01338792,1,processed
NCT00607126,1,processed
NCT00763555,1,processed
NCT03930771,1,processed
NCT00994422,1,processed
NCT02444182,0,processed
NCT01693562,-1,processed
NCT01550003,1,processed
NCT02667886,1,processed
NCT00911326,0,processed
NCT04760613,1,processed
NCT01702844,1,processed
NCT00683930,0,processed
NCT04034225,1,processed
NCT03429049,0,processed
NCT01146613,1,processed
NCT00193258,1,processed
NCT03896477,1,processed
NCT00863681,1,processed
NCT01005810,1,processed
NCT01558063,1,processed
NCT01109602,1,processed
NCT00728507,-1,processed
NCT04537806,0,processed
NCT04594733,1,processed
NCT00389831,1,processed
NCT04439279,1,processed
NCT00351533,0,processed
NCT02759835,0,processed
NCT02052141,1,processed
NCT03271047,1,processed
NCT02239692,1,processed
NCT00529308,1,processed
NCT05047523,1,processed
NCT00297167,1,processed
NCT00896454,1,processed
NCT01004978,0,processed
NCT02762266,-1,processed
NCT00996736,1,processed
NCT03682601,1,processed
NCT02322216,1,processed
NCT00409825,1,processed
NCT03403621,-1,processed
NCT01020877,0,processed
NCT03043651,1,processed
NCT04857437,1,processed
NCT02937766,-1,processed
NCT00838903,1,processed
NCT01624194,1,processed
NCT05307692,0,processed
NCT04246554,1,processed
NCT01886105,-1,processed
NCT04119843,1,processed
NCT01355471,1,processed
NCT00824473,1,processed
NCT01452425,1,processed
NCT00633750,1,processed
NCT04990388,0,processed
NCT03721705,1,processed
NCT04080505,0,processed
NCT03735316,0,processed
NCT02736968,0,processed
NCT02278367,1,processed
NCT04932655,0,processed
NCT00076245,1,processed
NCT04274075,1,processed
NCT04052620,0,processed
NCT03602612,1,processed
NCT01993823,1,processed
NCT01103063,0,processed
NCT03769194,1,processed
NCT02639910,1,processed
NCT01236378,1,processed
NCT01961349,1,processed
NCT00856609,1,processed
NCT03023046,1,processed
NCT00989586,1,processed
NCT00669955,1,processed
NCT00358657,1,processed
NCT01620138,1,processed
NCT04516967,1,processed
NCT00859456,1,processed
NCT04209400,0,processed
NCT02453581,1,processed
NCT03675685,1,processed
NCT05327361,0,processed
NCT04409509,1,processed
NCT03601897,1,processed
NCT02169466,1,processed
NCT00625391,1,processed
NCT03425656,0,processed
NCT04400682,1,processed
NCT01468922,1,processed
NCT00753675,1,processed
NCT00882102,1,processed
NCT05071807,0,processed
NCT03447990,1,processed
NCT00941304,0,processed
NCT01925144,1,processed
NCT05960032,1,processed
NCT00858247,0,processed
NCT03305822,1,processed
NCT00684060,1,processed
NCT00117988,1,processed
NCT00497081,1,processed
NCT00733824,1,processed
NCT05154578,1,processed
NCT00092547,1,processed
NCT03388645,1,processed
NCT02851797,1,processed
NCT03301532,1,processed
NCT04899674,1,processed
NCT03885934,1,processed
NCT05148234,1,processed
NCT02981082,1,processed
NCT00621517,1,processed
NCT03905096,0,processed
NCT02143648,1,processed
NCT04072146,1,processed
NCT00991289,1,processed
NCT04521478,0,processed
NCT02617784,1,processed
NCT04405245,0,processed
NCT01013194,0,processed
NCT00999713,1,processed
NCT04305184,0,processed
NCT00773955,1,processed
NCT06304064,1,processed
NCT00754325,1,processed
NCT04183231,1,processed
NCT03341910,1,processed
NCT02154477,1,processed
NCT03245762,0,processed
NCT00222105,1,processed
NCT03423147,0,processed
NCT03618823,0,processed
NCT01870505,1,processed
NCT01580618,1,processed
NCT03426345,-1,processed
NCT00859339,1,processed
NCT01438853,1,processed
NCT02670343,1,processed
NCT02019693,1,processed
NCT02150967,0,processed
NCT05224843,1,processed
NCT03464136,1,processed
NCT00918957,1,processed
NCT03611751,1,processed
NCT03745794,0,processed
NCT02834052,1,processed
NCT02490670,1,processed
NCT04408924,1,processed
NCT05350163,0,processed
NCT03605342,1,processed
NCT01869374,1,processed
NCT03577028,1,processed
NCT00693160,1,processed
NCT00666835,1,processed
NCT01541254,1,processed
NCT04371380,1,processed
NCT04342819,1,processed
NCT03456102,1,processed
NCT02051452,1,processed
NCT00792805,1,processed
NCT00291226,1,processed
NCT04668157,1,processed
NCT03181529,1,processed
NCT00805441,1,processed
NCT02221037,1,processed
NCT00191789,1,processed
NCT02553499,0,processed
NCT04646005,1,processed
NCT04665765,1,processed
NCT05718466,0,processed
NCT00659360,1,processed
NCT00624650,1,processed
NCT03427411,1,processed
NCT04654468,1,processed
NCT00828295,1,processed
NCT01145183,1,processed
NCT04214418,0,processed
NCT04690699,-1,processed
NCT00729300,1,processed
NCT00818623,1,processed
NCT02675907,1,processed
NCT03112603,1,processed
NCT01290536,1,processed
NCT03016871,1,processed
NCT00181623,1,processed
NCT03526861,1,processed
NCT02332980,1,processed
NCT02094118,1,processed
NCT04629508,1,processed
NCT00795769,1,processed
NCT04075396,1,processed
NCT00803595,0,processed
NCT00864851,1,processed
NCT01308762,1,processed
NCT00136955,1,processed
NCT04076943,1,processed
NCT00781950,1,processed
NCT04099732,1,processed
NCT01752036,1,processed
NCT02958787,1,processed
NCT02614794,1,processed
NCT03261401,1,processed
NCT03965052,0,processed
NCT03142334,1,processed
NCT03629041,1,processed
NCT00627705,0,processed
NCT03219333,1,processed
NCT01845077,1,processed
NCT04388176,0,processed
NCT02500628,0,processed
NCT02973087,1,processed
NCT04085341,1,processed
NCT01471353,1,processed
NCT05315713,1,processed
NCT00830076,1,processed
NCT01099709,0,processed
NCT04881747,1,processed
NCT02236988,0,processed
NCT05618587,0,processed
NCT03901313,1,processed
NCT02759120,0,processed
NCT02990806,1,processed
NCT00201409,1,processed
NCT00232739,1,processed
NCT02028208,1,processed
NCT04502524,0,processed
NCT00231816,1,processed
NCT02898207,1,processed
NCT01223183,1,processed
NCT00766038,1,processed
NCT04342663,1,processed
NCT00287872,1,processed
NCT00761657,0,processed
NCT00305682,1,processed
NCT00957229,1,processed
NCT04497142,1,processed
NCT00314093,1,processed
NCT00868608,1,processed
NCT01532453,0,processed
NCT02837042,1,processed
NCT00800839,1,processed
NCT00705146,1,processed
NCT02085070,1,processed
NCT03388346,1,processed
NCT04692077,1,processed
NCT00777296,1,processed
NCT02683941,1,processed
NCT01037218,1,processed
NCT03233737,1,processed
NCT02971956,1,processed
NCT04616027,1,processed
NCT03463889,-1,processed
NCT02057640,1,processed
NCT04431960,1,processed
NCT01366612,0,processed
NCT04778059,1,processed
NCT02687451,1,processed
NCT00670631,1,processed
NCT03682302,1,processed
NCT04899232,1,processed
NCT04398199,1,processed
NCT02499328,1,processed
NCT03433794,1,processed
NCT02431702,1,processed
NCT02549352,1,processed
NCT01158924,1,processed
NCT02418195,1,processed
NCT04582864,1,processed
NCT04005352,0,processed
NCT04397796,1,processed
NCT01338012,1,processed
NCT00908687,1,processed
NCT02828358,1,processed
NCT00802412,1,processed
NCT00834873,0,processed
NCT00439569,1,processed
NCT02915744,1,processed
NCT03860077,0,processed
NCT01452126,1,processed
NCT01152580,1,processed
NCT00534469,1,processed
NCT03435640,0,processed
NCT01756833,0,processed
NCT02390362,0,processed
NCT01203020,1,processed
NCT02941549,0,processed
NCT04318535,1,processed
NCT05715346,1,processed
NCT00546078,1,processed
NCT00443118,1,processed
NCT00618787,1,processed
NCT04504331,1,processed
NCT02322892,1,processed
NCT04597918,1,processed
NCT03754582,1,processed
NCT02937818,1,processed
NCT01071356,0,processed
NCT02484664,1,processed
NCT03505710,1,processed
NCT04920916,1,processed
NCT00833898,0,processed
NCT03852628,0,processed
NCT03251326,1,processed
NCT01554514,1,processed
NCT02728258,1,processed
NCT05654181,1,processed
NCT02139540,1,processed
NCT03643575,1,processed
NCT01819922,1,processed
NCT03207815,1,processed
NCT05219669,1,processed
NCT00763451,0,processed
NCT03185182,1,processed
NCT00887068,1,processed
NCT03371108,1,processed
NCT03103100,1,processed
NCT03273257,0,processed
NCT01374802,1,processed
NCT05477186,1,processed
NCT04001829,0,processed
NCT00952705,1,processed
NCT01754766,1,processed
NCT00958308,0,processed
NCT00430573,1,processed
NCT00638274,0,processed
NCT00827567,1,processed
NCT01532687,0,processed
NCT00741936,1,processed
NCT03598998,1,processed
NCT00849381,1,processed
NCT04781647,-1,processed
NCT00289211,1,processed
NCT01242644,1,processed
NCT00769119,1,processed
NCT01263119,0,processed
NCT03478904,1,processed
NCT01146652,1,processed
NCT00998010,1,processed
NCT02643862,1,processed
NCT01702805,0,processed
NCT01618669,0,processed
NCT02045446,1,processed
NCT01100931,1,processed
NCT03447314,-1,processed
NCT00847665,1,processed
NCT02138214,0,processed
NCT02477709,1,processed
NCT03661541,1,processed
NCT00650546,1,processed
NCT02839772,1,processed
NCT03359161,1,processed
NCT01445821,1,processed
NCT00935792,1,processed
NCT00861757,1,processed
NCT03316170,0,processed
NCT01892384,1,processed
NCT00104520,1,processed
NCT02899338,0,processed
NCT00179010,0,processed
NCT02769312,1,processed
NCT03925532,1,processed
NCT01893346,1,processed
NCT00943397,1,processed
NCT04507321,1,processed
NCT00262873,1,processed
NCT01237197,1,processed
NCT00354770,1,processed
NCT04065841,0,processed
NCT02942277,1,processed
NCT03399500,1,processed
NCT01694966,1,processed
NCT03830281,0,processed
NCT00614198,1,processed
NCT04336826,1,processed
NCT02660528,1,processed
NCT01413191,1,processed
NCT02874924,0,processed
NCT00176865,1,processed
NCT00880191,0,processed
NCT01012947,1,processed
NCT00948922,1,processed
NCT00573859,1,processed
NCT00395629,1,processed
NCT03978637,-1,processed
NCT00166166,1,processed
NCT01689207,1,processed
NCT01463293,1,processed
NCT02280811,1,processed
NCT03218826,1,processed
NCT00499031,1,processed
NCT03342404,1,processed
NCT03695185,1,processed
NCT00929162,0,processed
NCT03769090,1,processed
NCT03663205,1,processed
NCT01482286,0,processed
NCT01557504,1,processed
NCT00854360,0,processed
NCT04080544,1,processed
NCT00630994,1,processed
NCT00289991,1,processed
NCT05543187,1,processed
NCT02834793,0,processed
NCT03540160,1,processed
NCT03713320,0,processed
NCT01127087,0,processed
NCT03353350,1,processed
NCT01049503,1,processed
NCT04512066,0,processed
NCT00950807,1,processed
NCT01953783,1,processed
NCT03548415,0,processed
NCT01628549,0,processed
NCT00667459,0,processed
NCT02658812,1,processed
NCT02753595,1,processed
NCT02408068,1,processed
NCT00614874,1,processed
NCT02757885,1,processed
NCT00931944,1,processed
NCT04725188,0,processed
NCT03063619,1,processed
NCT04772053,1,processed
NCT00495157,1,processed
NCT00949325,1,processed
NCT00887341,0,processed
NCT03682705,0,processed
NCT01944046,0,processed
NCT00747227,1,processed
NCT02691182,0,processed
NCT00013611,0,processed
NCT03418493,1,processed
NCT04005755,1,processed
NCT02891837,0,processed
NCT00520884,1,processed
NCT00684021,0,processed
NCT00913835,0,processed
NCT01598506,1,processed
NCT03403725,1,processed
NCT01408732,1,processed
NCT02549755,0,processed
NCT02004275,1,processed
NCT02487225,0,processed
NCT03133221,1,processed
NCT03088345,1,processed
NCT02595879,1,processed
NCT04170023,0,processed
NCT05818137,1,processed
NCT03517540,1,processed
NCT03603106,1,processed
NCT01086150,1,processed
NCT00566709,0,processed
NCT01240551,1,processed
NCT00719563,0,processed
NCT03309007,1,processed
NCT04735536,1,processed
NCT04126213,-1,processed
NCT03957876,1,processed
NCT03200847,1,processed
NCT01923896,1,processed
NCT02573350,1,processed
NCT04772547,1,processed
NCT02639546,1,processed
NCT00804986,1,processed
NCT00770913,1,processed
NCT04439110,1,processed
NCT02178722,1,processed
NCT00559949,1,processed
NCT02507011,1,processed
NCT04914377,1,processed
NCT01231412,1,processed
NCT01299038,1,processed
NCT05406752,1,processed
NCT00661830,1,processed
NCT00776594,1,processed
NCT01709032,1,processed
NCT03952377,0,processed
NCT03070171,1,processed
NCT04441788,-1,processed
NCT02314364,1,processed
NCT00880893,1,processed
NCT02463032,1,processed
NCT02891070,1,processed
NCT00845065,1,processed
NCT04649060,-1,processed
NCT02219321,-1,processed
NCT01346358,1,processed
NCT01811693,-1,processed
NCT02453191,1,processed
NCT03031938,-1,processed
NCT00594425,0,processed
NCT00835367,0,processed
NCT00883753,1,processed
NCT03666143,1,processed
NCT01534494,1,processed
NCT03332212,0,processed
NCT05038982,1,processed
NCT03509948,1,processed
NCT00963235,1,processed
NCT01854775,1,processed
NCT00756964,1,processed
NCT01059851,1,processed
NCT00978029,0,processed
NCT00989196,0,processed
NCT01055171,1,processed
NCT03412565,1,processed
NCT00918281,1,processed
NCT03579719,1,processed
NCT03525574,1,processed
NCT04440176,1,processed
NCT00316017,0,processed
NCT03410108,1,processed
NCT04553068,1,processed
NCT01253668,1,processed
NCT00772538,1,processed
NCT00790751,1,processed
